name,family,n,m,regime,truth,aegypti_found,aegypti_valid,aegypti_correct,aegypti_ms,aegypti_miss,chiba_found,chiba_valid,chiba_correct,chiba_ms,matmul_found,matmul_correct,matmul_ms,all_agree,dense_branch_runs
plant_tri_00112,planted_triangle,42,11,sparse,True,True,True,True,0.11950000043725595,False,True,True,True,0.04020000051241368,True,True,0.11269999959040433,True,False
plant_tri_00113,planted_triangle,49,11,sparse,True,True,True,True,0.12840000272262841,False,True,True,True,0.04380000609671697,True,True,0.12399999832268804,True,False
plant_tri_00114,planted_triangle,39,35,sparse,True,True,True,True,0.15590000111842528,False,True,True,True,0.04220000118948519,True,True,0.12059999426128343,True,False
plant_tri_00115,planted_triangle,48,65,sparse,True,True,True,True,0.2184999975725077,False,True,True,True,0.05200000305194408,True,True,0.13100000069243833,True,False
plant_tri_00116,planted_triangle,28,6,sparse,True,True,True,True,0.07849999383324757,False,True,True,True,0.027300004148855805,True,True,0.10569999722065404,True,False
plant_tri_00117,planted_triangle,37,19,sparse,True,True,True,True,0.11799999629147351,False,True,True,True,0.03650000144261867,True,True,0.10550000297371298,True,False
plant_tri_00118,planted_triangle,40,22,sparse,True,True,True,True,0.12250000145286322,False,True,True,True,0.0360000049113296,True,True,0.10519999341340736,True,False
plant_tri_00119,planted_triangle,57,98,sparse,True,True,True,True,0.27180000324733555,False,True,True,True,0.060999998822808266,True,True,0.16250000044237822,True,False
plant_tri_00120,planted_triangle,51,45,sparse,True,True,True,True,0.1798999946913682,False,True,True,True,0.048800000513438135,True,True,0.11760000052163377,True,False
plant_tri_00121,planted_triangle,51,18,sparse,True,True,True,True,0.13720000424655154,False,True,True,True,0.045900000259280205,True,True,0.10520000068936497,True,False
plant_tri_00122,planted_triangle,41,21,sparse,True,True,True,True,0.12790000619133934,False,True,True,True,0.03980000474257395,True,True,0.1097999993362464,True,False
plant_tri_00123,planted_triangle,39,22,sparse,True,True,True,True,0.15659999917261302,False,True,True,True,0.039200000173877925,True,True,0.109200002043508,True,False
plant_tri_00124,planted_triangle,30,17,sparse,True,True,True,True,0.1021999996737577,False,True,True,True,0.030099996365606785,True,True,0.10689999908208847,True,False
plant_tri_00125,planted_triangle,60,93,sparse,True,True,True,True,0.2502999996067956,False,True,True,True,0.05750000127591193,True,True,0.16089999553514645,True,False
plant_tri_00126,planted_triangle,29,7,sparse,True,True,True,True,0.08250000246334821,False,True,True,True,0.0278999941656366,True,True,0.10699999984353781,True,False
plant_tri_00127,planted_triangle,41,51,sparse,True,True,True,True,0.16689999756636098,False,True,True,True,0.03879999712808058,True,True,0.12620000052265823,True,False
plant_tri_00128,planted_triangle,43,12,sparse,True,True,True,True,0.11409999569877982,False,True,True,True,0.03899999865097925,True,True,0.10540000221226364,True,False
plant_tri_00129,planted_triangle,25,12,sparse,True,True,True,True,0.08960000559454784,False,True,True,True,0.02680000034160912,True,True,0.1066999975591898,True,False
plant_tri_00130,planted_triangle,16,8,sparse,True,True,True,True,0.06390000635292381,False,True,True,True,0.019400002202019095,True,True,0.13049999688519165,True,False
plant_tri_00131,planted_triangle,26,4,sparse,True,True,True,True,0.06880000000819564,False,True,True,True,0.02460000541759655,True,True,0.09970000246539712,True,False
plant_tri_00132,planted_triangle,21,9,sparse,True,True,True,True,0.0760000039008446,False,True,True,True,0.023100001271814108,True,True,0.10289999772794545,True,False
plant_tri_00133,planted_triangle,17,11,sparse,True,True,True,True,0.07210000330815092,False,True,True,True,0.02149999636458233,True,True,0.10320000001229346,True,False
plant_tri_00134,planted_triangle,42,54,sparse,True,True,True,True,0.17639999714447185,False,True,True,True,0.04459999763639644,True,True,0.13970000145491213,True,False
plant_tri_00135,planted_triangle,55,51,sparse,True,True,True,True,0.2161999946110882,False,True,True,True,0.04959999932907522,True,True,0.12040000001434237,True,False
plant_tri_00136,planted_triangle,36,35,sparse,True,True,True,True,0.1357000001007691,False,True,True,True,0.0335000004270114,True,True,0.11310000263620168,True,False
plant_tri_00137,planted_triangle,48,39,sparse,True,True,True,True,0.17219999426743016,False,True,True,True,0.04940000508213416,True,True,0.12260000221431255,True,False
plant_tri_00138,planted_triangle,58,21,sparse,True,True,True,True,0.1579000017954968,False,True,True,True,0.052900002629030496,True,True,0.10940000356640667,True,False
plant_tri_00139,planted_triangle,15,4,sparse,True,True,True,True,0.05439999949885532,False,True,True,True,0.01799999881768599,True,True,0.10820000170497224,True,False
plant_tri_00140,planted_triangle,59,21,sparse,True,True,True,True,0.1644000003580004,False,True,True,True,0.053099996875971556,True,True,0.11109999468317255,True,False
plant_tri_00141,planted_triangle,36,34,sparse,True,True,True,True,0.14939999527996406,False,True,True,True,0.03899999865097925,True,True,0.11300000187475234,True,False
plant_tri_00142,planted_triangle,16,3,sparse,True,True,True,True,0.05329999839887023,False,True,True,True,0.01870000414783135,True,True,0.10059999476652592,True,False
plant_tri_00143,planted_triangle,41,23,sparse,True,True,True,True,0.12789999891538173,False,True,True,True,0.03819999983534217,True,True,0.10370000381954014,True,False
plant_tri_00144,planted_triangle,53,46,sparse,True,True,True,True,0.19150000298395753,False,True,True,True,0.055900003644637764,True,True,0.12140000035287812,True,False
plant_tri_00145,planted_triangle,18,4,sparse,True,True,True,True,0.05889999738428742,False,True,True,True,0.01930000144056976,True,True,0.10029999975813553,True,False
plant_tri_00146,planted_triangle,25,6,sparse,True,True,True,True,0.072900002123788,False,True,True,True,0.025500004994682968,True,True,0.10070000280393288,True,False
plant_tri_00147,planted_triangle,57,63,sparse,True,True,True,True,0.20840000070165843,False,True,True,True,0.0520999965374358,True,True,0.12930000229971483,True,False
plant_tri_00148,planted_triangle,50,65,sparse,True,True,True,True,0.23179999698186293,False,True,True,True,0.057900004321709275,True,True,0.13699999544769526,True,False
plant_tri_00149,planted_triangle,50,78,sparse,True,True,True,True,0.2316999962204136,False,True,True,True,0.05490000330610201,True,True,0.1405000002705492,True,False
plant_tri_00150,planted_triangle,18,4,sparse,True,True,True,True,0.05950000195298344,False,True,True,True,0.019999999494757503,True,True,0.10420000035082921,True,False
plant_tri_00151,planted_triangle,41,47,sparse,True,True,True,True,0.16450000111944973,False,True,True,True,0.036299999919719994,True,True,0.11950000043725595,True,False
plant_tri_00152,planted_triangle,18,10,sparse,True,True,True,True,0.2718999967328273,False,True,True,True,0.031199997465591878,True,True,0.10379999730503187,True,False
plant_tri_00153,planted_triangle,35,5,sparse,True,True,True,True,0.08370000432478264,False,True,True,True,0.03139999898849055,True,True,0.1005000012810342,True,False
plant_tri_00154,planted_triangle,44,11,sparse,True,True,True,True,0.10969999857479706,False,True,True,True,0.04069999704370275,True,True,0.1047000041580759,True,False
plant_tri_00155,planted_triangle,28,6,sparse,True,True,True,True,0.07660000119358301,False,True,True,True,0.027099995349999517,True,True,0.10040000051958486,True,False
plant_tri_00156,planted_triangle,42,10,sparse,True,True,True,True,0.11480000102892518,False,True,True,True,0.03860000288113952,True,True,0.1038999980664812,True,False
plant_tri_00157,planted_triangle,37,32,sparse,True,True,True,True,0.13300000136950985,False,True,True,True,0.03700000524986535,True,True,0.11069999891333282,True,False
plant_tri_00158,planted_triangle,34,18,sparse,True,True,True,True,0.11100000119768083,False,True,True,True,0.033499993151053786,True,True,0.11119999544462189,True,False
plant_tri_00159,planted_triangle,18,5,sparse,True,True,True,True,0.06310000026132911,False,True,True,True,0.020600004063453525,True,True,0.10290000500390306,True,False
plant_tri_00160,planted_triangle,57,54,sparse,True,True,True,True,0.22509999689646065,False,True,True,True,0.059799996961373836,True,True,0.12910000077681616,True,False
plant_tri_00161,planted_triangle,16,6,sparse,True,True,True,True,0.0627999979769811,False,True,True,True,0.01889999839477241,True,True,0.10119999933522195,True,False
plant_tri_00162,planted_triangle,54,51,sparse,True,True,True,True,0.19720000273082405,False,True,True,True,0.055999997130129486,True,True,0.21230000129435211,True,False
plant_tri_00163,planted_triangle,20,8,sparse,True,True,True,True,0.08099999831756577,False,True,True,True,0.024199995095841587,True,True,0.11349999840604141,True,False
plant_tri_00164,planted_triangle,33,7,sparse,True,True,True,True,0.09410000347997993,False,True,True,True,0.03380000271135941,True,True,0.11079999967478216,True,False
plant_tri_00165,planted_triangle,30,6,sparse,True,True,True,True,0.08160000288626179,False,True,True,True,0.028999995265621692,True,True,0.09919999865815043,True,False
plant_tri_00166,planted_triangle,49,16,sparse,True,True,True,True,0.12930000229971483,False,True,True,True,0.043799998820759356,True,True,0.1049999991664663,True,False
plant_tri_00167,planted_triangle,39,12,sparse,True,True,True,True,0.11050000466639176,False,True,True,True,0.03669999568955973,True,True,0.09989999671233818,True,False
plant_tri_00168,planted_triangle,58,14,sparse,True,True,True,True,0.1405000002705492,False,True,True,True,0.05070000042906031,True,True,0.10109999857377261,True,False
plant_tri_00169,planted_triangle,34,33,sparse,True,True,True,True,0.13869999384041876,False,True,True,True,0.036100005672778934,True,True,0.11709999671438709,True,False
plant_tri_00170,planted_triangle,34,8,sparse,True,True,True,True,0.09580000187270343,False,True,True,True,0.032800002372823656,True,True,0.10459999612066895,True,False
plant_tri_00171,planted_triangle,21,4,sparse,True,True,True,True,0.06320000102277845,False,True,True,True,0.021800005924887955,True,True,0.10209999891230837,True,False
plant_tri_00172,planted_triangle,51,13,sparse,True,True,True,True,0.12620000052265823,False,True,True,True,0.04539999645203352,True,True,0.10109999857377261,True,False
plant_tri_00173,planted_triangle,40,42,sparse,True,True,True,True,0.17500000103609636,False,True,True,True,0.03789999755099416,True,True,0.12350000179139897,True,False
plant_tri_00174,planted_triangle,37,9,sparse,True,True,True,True,0.10200000542681664,False,True,True,True,0.0351999988197349,True,True,0.10409999958937988,True,False
plant_tri_00175,planted_triangle,26,12,sparse,True,True,True,True,0.08990000060293823,False,True,True,True,0.02800000220304355,True,True,0.1036000030580908,True,False
plant_tri_00176,planted_triangle,39,9,sparse,True,True,True,True,0.13029999536229298,False,True,True,True,0.035700002626981586,True,True,0.10320000001229346,True,False
plant_tri_00177,planted_triangle,40,33,sparse,True,True,True,True,0.14260000170907006,False,True,True,True,0.040400002035312355,True,True,0.11950000043725595,True,False
plant_tri_00178,planted_triangle,50,59,sparse,True,True,True,True,0.20309999672463164,False,True,True,True,0.0562999994144775,True,True,0.12590000551426783,True,False
plant_tri_00179,planted_triangle,29,23,sparse,True,True,True,True,0.13339999713934958,False,True,True,True,0.029599999834317714,True,True,0.11229999654460698,True,False
plant_tri_00180,planted_triangle,38,8,sparse,True,True,True,True,0.12880000576842576,False,True,True,True,0.03529999958118424,True,True,0.10349999502068385,True,False
plant_tri_00181,planted_triangle,17,12,sparse,True,True,True,True,0.07380000170087442,False,True,True,True,0.02099999983329326,True,True,0.10299999848939478,True,False
plant_tri_00182,planted_triangle,50,68,sparse,True,True,True,True,0.35709999792743474,False,True,True,True,0.049299997044727206,True,True,0.13959999341750517,True,False
plant_tri_00183,planted_triangle,32,24,sparse,True,True,True,True,0.1154000055976212,False,True,True,True,0.03300000389572233,True,True,0.109500004327856,True,False
plant_tri_00184,planted_triangle,31,13,sparse,True,True,True,True,0.09470000077271834,False,True,True,True,0.03029999788850546,True,True,0.10560000373516232,True,False
plant_tri_00185,planted_triangle,37,23,sparse,True,True,True,True,0.12399999832268804,False,True,True,True,0.035400000342633575,True,True,0.11999999696854502,True,False
plant_tri_00186,planted_triangle,29,14,sparse,True,True,True,True,0.0973999995039776,False,True,True,True,0.030199997127056122,True,True,0.10580000525806099,True,False
plant_tri_00187,planted_triangle,33,6,sparse,True,True,True,True,0.08579999848734587,False,True,True,True,0.03090000245720148,True,True,0.10399999882793054,True,False
plant_tri_00188,planted_triangle,53,50,sparse,True,True,True,True,0.19179999799234793,False,True,True,True,0.053499999921768904,True,True,0.12440000136848539,True,False
plant_tri_00189,planted_triangle,51,13,sparse,True,True,True,True,0.1277999981539324,False,True,True,True,0.045000000682193786,True,True,0.19120000069960952,True,False
plant_tri_00190,planted_triangle,50,17,sparse,True,True,True,True,0.14770000416319817,False,True,True,True,0.0486999997519888,True,True,0.12910000077681616,True,False
plant_tri_00191,planted_triangle,59,24,sparse,True,True,True,True,0.17859999934444204,False,True,True,True,0.0594000011915341,True,True,0.11030000314349309,True,False
plant_tri_00192,planted_triangle,49,11,sparse,True,True,True,True,0.11689999519148842,False,True,True,True,0.04169999738223851,True,True,0.10519999341340736,True,False
plant_tri_00193,planted_triangle,35,8,sparse,True,True,True,True,0.0929000016185455,False,True,True,True,0.032500000088475645,True,True,0.10099999781232327,True,False
plant_tri_00194,planted_triangle,46,35,sparse,True,True,True,True,0.15800000255694613,False,True,True,True,0.046399996790569276,True,True,0.11199999426025897,True,False
plant_tri_00195,planted_triangle,40,44,sparse,True,True,True,True,0.16140000661835074,False,True,True,True,0.03719999949680641,True,True,0.11749999976018444,True,False
plant_tri_00196,planted_triangle,54,64,sparse,True,True,True,True,0.2052000054391101,False,True,True,True,0.053300005674827844,True,True,0.12689999857684597,True,False
plant_tri_00197,planted_triangle,20,13,sparse,True,True,True,True,0.07700000423938036,False,True,True,True,0.02220000169472769,True,True,0.10720000136643648,True,False
plant_tri_00198,planted_triangle,31,8,sparse,True,True,True,True,0.10040000051958486,False,True,True,True,0.030899995181243867,True,True,0.10420000035082921,True,False
plant_tri_00199,planted_triangle,24,17,sparse,True,True,True,True,0.09440000576432794,False,True,True,True,0.02710000262595713,True,True,0.10289999772794545,True,False
plant_tri_00200,planted_triangle,49,66,sparse,True,True,True,True,0.22899999748915434,False,True,True,True,0.05439999949885532,True,True,0.13469999976223335,True,False
plant_tri_00201,planted_triangle,47,11,sparse,True,True,True,True,0.12419999984558672,False,True,True,True,0.041200000850949436,True,True,0.1036000030580908,True,False
plant_tri_00202,planted_triangle,15,6,sparse,True,True,True,True,0.05870000313734636,False,True,True,True,0.017899998056236655,True,True,0.10069999552797526,True,False
plant_tri_00203,planted_triangle,35,12,sparse,True,True,True,True,0.12749999586958438,False,True,True,True,0.0335000004270114,True,True,0.1021999996737577,True,False
plant_tri_00204,planted_triangle,50,44,sparse,True,True,True,True,0.17700000171316788,False,True,True,True,0.05059999966761097,True,True,0.11919999815290794,True,False
plant_tri_00205,planted_triangle,42,9,sparse,True,True,True,True,0.1359999951091595,False,True,True,True,0.037500001781154424,True,True,0.10280000424245372,True,False
plant_tri_00206,planted_triangle,34,18,sparse,True,True,True,True,0.13269999908516183,False,True,True,True,0.03599999763537198,True,True,0.11299999459879473,True,False
plant_tri_00207,planted_triangle,30,7,sparse,True,True,True,True,0.09399999544257298,False,True,True,True,0.03210000431863591,True,True,0.12209999840706587,True,False
plant_tri_00208,planted_triangle,56,62,sparse,True,True,True,True,0.23810000129742548,False,True,True,True,0.057199998991563916,True,True,0.14069999451749027,True,False
plant_tri_00209,planted_triangle,42,14,sparse,True,True,True,True,0.12539999443106353,False,True,True,True,0.03860000288113952,True,True,0.10340000153519213,True,False
plant_tri_00210,planted_triangle,28,20,sparse,True,True,True,True,0.10569999722065404,False,True,True,True,0.02890000178012997,True,True,0.11010000162059441,True,False
plant_tri_00211,planted_triangle,55,20,sparse,True,True,True,True,0.1447000031475909,False,True,True,True,0.049700000090524554,True,True,0.10369999654358253,True,False
plant_tri_00212,planted_triangle,43,34,sparse,True,True,True,True,0.15250000433297828,False,True,True,True,0.045599997974932194,True,True,0.11449999874457717,True,False
plant_tri_00213,planted_triangle,41,30,sparse,True,True,True,True,0.18560000171419233,False,True,True,True,0.05409999721450731,True,True,0.14280000323196873,True,False
plant_tri_00214,planted_triangle,56,20,sparse,True,True,True,True,0.16289999621221796,False,True,True,True,0.05070000042906031,True,True,0.11449999874457717,True,False
plant_tri_00215,planted_triangle,60,22,sparse,True,True,True,True,0.16170000162674114,False,True,True,True,0.06089999806135893,True,True,0.10589999874355271,True,False
plant_tri_00216,planted_triangle,36,11,sparse,True,True,True,True,0.09829999908106402,False,True,True,True,0.03390000347280875,True,True,0.10180000390391797,True,False
plant_tri_00217,planted_triangle,22,19,sparse,True,True,True,True,0.0895000048330985,False,True,True,True,0.024000000848900527,True,True,0.10369999654358253,True,False
plant_tri_00218,planted_triangle,23,4,sparse,True,True,True,True,0.06269999721553177,False,True,True,True,0.022799998987466097,True,True,0.09899999713525176,True,False
plant_tri_00219,planted_triangle,16,6,sparse,True,True,True,True,0.059799996961373836,False,True,True,True,0.018999999156221747,True,True,0.11219999578315765,True,False
plant_tri_00220,planted_triangle,31,21,sparse,True,True,True,True,0.10599999950500205,False,True,True,True,0.030099996365606785,True,True,0.10650000331224874,True,False
plant_tri_00221,planted_triangle,46,13,sparse,True,True,True,True,0.11839999933727086,False,True,True,True,0.04130000161239877,True,True,0.10240000119665638,True,False
plant_tri_00222,planted_triangle,37,44,sparse,True,True,True,True,0.17300000035902485,False,True,True,True,0.03850000211969018,True,True,0.12550000246847048,True,False
plant_tri_00223,planted_triangle,60,87,sparse,True,True,True,True,0.24909999774536118,False,True,True,True,0.05179999425308779,True,True,0.14319999900180846,True,False
plant_tri_00224,planted_triangle,41,56,sparse,True,True,True,True,0.1649999976507388,False,True,True,True,0.03740000101970509,True,True,0.13519999629352242,True,False
plant_tri_00225,planted_triangle,29,24,sparse,True,True,True,True,0.17810000281315297,False,True,True,True,0.029999995604157448,True,True,0.12229999992996454,True,False
plant_tri_00226,planted_triangle,43,38,sparse,True,True,True,True,0.17640000442042947,False,True,True,True,0.05050000618211925,True,True,0.1277999981539324,True,False
plant_tri_00227,planted_triangle,40,28,sparse,True,True,True,True,0.16909999976633117,False,True,True,True,0.04150000313529745,True,True,0.1109000004362315,True,False
plant_tri_00228,planted_triangle,36,23,sparse,True,True,True,True,0.12169999536126852,False,True,True,True,0.03580000338843092,True,True,0.10480000491952524,True,False
plant_tri_00229,planted_triangle,41,7,sparse,True,True,True,True,0.09639999916544184,False,True,True,True,0.03569999535102397,True,True,0.10229999315924942,True,False
plant_tri_00230,planted_triangle,26,10,sparse,True,True,True,True,0.08450000314041972,False,True,True,True,0.026799993065651506,True,True,0.10040000051958486,True,False
plant_tri_00231,planted_triangle,59,21,sparse,True,True,True,True,0.1508999994257465,False,True,True,True,0.05020000389777124,True,True,0.10430000111227855,True,False
plant_tri_00232,planted_triangle,40,29,sparse,True,True,True,True,0.13610000314656645,False,True,True,True,0.0385999956051819,True,True,0.10889999975915998,True,False
plant_tri_00233,planted_triangle,29,9,sparse,True,True,True,True,0.0864000030560419,False,True,True,True,0.02909999602707103,True,True,0.09929999941959977,True,False
plant_tri_00234,planted_triangle,42,15,sparse,True,True,True,True,0.1190999973914586,False,True,True,True,0.03899999865097925,True,True,0.10019999899668619,True,False
plant_tri_00235,planted_triangle,40,12,sparse,True,True,True,True,0.11110000195913017,False,True,True,True,0.03670000296551734,True,True,0.1036000030580908,True,False
plant_tri_00236,planted_triangle,17,11,sparse,True,True,True,True,0.0686999992467463,False,True,True,True,0.01939999492606148,True,True,0.10029999975813553,True,False
plant_tri_00237,planted_triangle,34,32,sparse,True,True,True,True,0.12570000399136916,False,True,True,True,0.03239999932702631,True,True,0.10769999789772555,True,False
plant_tri_00238,planted_triangle,34,6,sparse,True,True,True,True,0.09810000483412296,False,True,True,True,0.033700001949910074,True,True,0.12170000263722613,True,False
plant_tri_00239,planted_triangle,56,50,sparse,True,True,True,True,0.2310999989276752,False,True,True,True,0.062399994931183755,True,True,0.12679999781539664,True,False
plant_tri_00240,planted_triangle,55,17,sparse,True,True,True,True,0.1446999958716333,False,True,True,True,0.05020000389777124,True,True,0.1064000025507994,True,False
plant_tri_00241,planted_triangle,22,10,sparse,True,True,True,True,0.0774000000092201,False,True,True,True,0.024100001610349864,True,True,0.10379999730503187,True,False
plant_tri_00242,planted_triangle,16,4,sparse,True,True,True,True,0.05589999636868015,False,True,True,True,0.018500002624932677,True,True,0.10299999848939478,True,False
plant_tri_00243,planted_triangle,54,55,sparse,True,True,True,True,0.19299999985378236,False,True,True,True,0.04930000432068482,True,True,0.12600000627571717,True,False
plant_tri_00244,planted_triangle,25,22,sparse,True,True,True,True,0.1081000009435229,False,True,True,True,0.031600000511389226,True,True,0.10749999637482688,True,False
plant_tri_00245,planted_triangle,33,14,sparse,True,True,True,True,0.1038999980664812,False,True,True,True,0.032800002372823656,True,True,0.10320000001229346,True,False
plant_tri_00246,planted_triangle,33,11,sparse,True,True,True,True,0.09630000567995012,False,True,True,True,0.0320999970426783,True,True,0.10130000009667128,True,False
plant_tri_00247,planted_triangle,45,24,sparse,True,True,True,True,0.13500000204658136,False,True,True,True,0.07380000170087442,True,True,0.11000000085914508,True,False
plant_tri_00248,planted_triangle,52,74,sparse,True,True,True,True,0.2212999970652163,False,True,True,True,0.053800002206116915,True,True,0.1353999978164211,True,False
plant_tri_00249,planted_triangle,23,13,sparse,True,True,True,True,0.08600000001024455,False,True,True,True,0.02630000381032005,True,True,0.1055999964592047,True,False
plant_tri_00250,planted_triangle,20,14,sparse,True,True,True,True,0.07999999797903001,False,True,True,True,0.023300002794712782,True,True,0.11430000449763611,True,False
plant_tri_00251,planted_triangle,44,52,sparse,True,True,True,True,0.20460000087041408,False,True,True,True,0.05370000144466758,True,True,0.12279999646125361,True,False
plant_tri_00252,planted_triangle,41,34,sparse,True,True,True,True,0.1435999947716482,False,True,True,True,0.03980000474257395,True,True,0.10869999823626131,True,False
plant_tri_00253,planted_triangle,36,29,sparse,True,True,True,True,0.15659999917261302,False,True,True,True,0.03909999941242859,True,True,0.11450000602053478,True,False
plant_tri_00254,planted_triangle,24,15,sparse,True,True,True,True,0.08830000297166407,False,True,True,True,0.024400003894697875,True,True,0.1041999930748716,True,False
plant_tri_00255,planted_triangle,34,32,sparse,True,True,True,True,0.12659999629249796,False,True,True,True,0.03300000389572233,True,True,0.11529999756021425,True,False
plant_tri_00256,planted_triangle,47,48,sparse,True,True,True,True,0.17359999765176326,False,True,True,True,0.04859999899053946,True,True,0.13279999984661117,True,False
plant_tri_00257,planted_triangle,39,43,sparse,True,True,True,True,0.14830000145593658,False,True,True,True,0.036299999919719994,True,True,0.12000000424450263,True,False
plant_tri_00258,planted_triangle,16,9,sparse,True,True,True,True,0.06749999738531187,False,True,True,True,0.018800004909280688,True,True,0.10650000331224874,True,False
plant_tri_00259,planted_triangle,50,71,sparse,True,True,True,True,0.20080000103916973,False,True,True,True,0.04310000076657161,True,True,0.14480000390904024,True,False
plant_tri_00260,planted_triangle,38,7,sparse,True,True,True,True,0.0990999978967011,False,True,True,True,0.035400000342633575,True,True,0.10759999713627622,True,False
plant_tri_00261,planted_triangle,39,40,sparse,True,True,True,True,0.15069999790284783,False,True,True,True,0.03809999907389283,True,True,0.11799999629147351,True,False
plant_tri_00262,planted_triangle,18,5,sparse,True,True,True,True,0.061899998399894685,False,True,True,True,0.020899999071843922,True,True,0.10199999815085903,True,False
plant_tri_00263,planted_triangle,29,5,sparse,True,True,True,True,0.0864000030560419,False,True,True,True,0.027599999157246202,True,True,0.10970000585075468,True,False
plant_tri_00264,planted_triangle,38,12,sparse,True,True,True,True,0.11320000339765102,False,True,True,True,0.035400000342633575,True,True,0.10800000018207356,True,False
plant_tri_00265,planted_triangle,27,15,sparse,True,True,True,True,0.09670000144978985,False,True,True,True,0.03130000550299883,True,True,0.10440000187372789,True,False
plant_tri_00266,planted_triangle,39,38,sparse,True,True,True,True,0.14960000407882035,False,True,True,True,0.03599999763537198,True,True,0.11639999866019934,True,False
plant_tri_00267,planted_triangle,35,26,sparse,True,True,True,True,0.12489999789977446,False,True,True,True,0.03699999797390774,True,True,0.1047000041580759,True,False
plant_tri_00268,planted_triangle,51,32,sparse,True,True,True,True,0.15980000171111897,False,True,True,True,0.04859999899053946,True,True,0.10399999882793054,True,False
plant_tri_00269,planted_triangle,45,30,sparse,True,True,True,True,0.148899998748675,False,True,True,True,0.041200000850949436,True,True,0.10769999789772555,True,False
plant_tri_00270,planted_triangle,47,72,sparse,True,True,True,True,0.2162000018870458,False,True,True,True,0.057199998991563916,True,True,0.14029999874765053,True,False
plant_tri_00271,planted_triangle,25,7,sparse,True,True,True,True,0.07719999848632142,False,True,True,True,0.025500004994682968,True,True,0.10409999958937988,True,False
plant_tri_00272,planted_triangle,39,41,sparse,True,True,True,True,0.1477999976486899,False,True,True,True,0.036100005672778934,True,True,0.12010000500595197,True,False
plant_tri_00273,planted_triangle,52,75,sparse,True,True,True,True,0.2466000005370006,False,True,True,True,0.05919999966863543,True,True,0.13609999587060884,True,False
plant_tri_00274,planted_triangle,55,88,sparse,True,True,True,True,0.2538999979151413,False,True,True,True,0.04820000322069973,True,True,0.14879999798722565,True,False
plant_tri_00275,planted_triangle,23,5,sparse,True,True,True,True,0.07219999679364264,False,True,True,True,0.024499997380189598,True,True,0.10370000381954014,True,False
plant_tri_00276,planted_triangle,31,30,sparse,True,True,True,True,0.12150000111432746,False,True,True,True,0.029800001357216388,True,True,0.11199999426025897,True,False
plant_tri_00277,planted_triangle,19,13,sparse,True,True,True,True,0.07890000415500253,False,True,True,True,0.02349999704165384,True,True,0.10449999535921961,True,False
plant_tri_00278,planted_triangle,18,6,sparse,True,True,True,True,0.06330000178422779,False,True,True,True,0.020200001017656177,True,True,0.10450000263517722,True,False
plant_tri_00279,planted_triangle,40,24,sparse,True,True,True,True,0.13500000204658136,False,True,True,True,0.04199999966658652,True,True,0.10610000026645139,True,False
plant_tri_00280,planted_triangle,23,15,sparse,True,True,True,True,0.08900000102585182,False,True,True,True,0.025800000003073364,True,True,0.09989999671233818,True,False
plant_tri_00281,planted_triangle,43,51,sparse,True,True,True,True,0.16989999858196825,False,True,True,True,0.043000000005122274,True,True,0.12409999908413738,True,False
plant_tri_00282,planted_triangle,16,4,sparse,True,True,True,True,0.0577000027988106,False,True,True,True,0.01889999839477241,True,True,0.10460000339662656,True,False
plant_tri_00283,planted_triangle,46,20,sparse,True,True,True,True,0.1351000028080307,False,True,True,True,0.0425000034738332,True,True,0.10550000297371298,True,False
plant_tri_00284,planted_triangle,45,35,sparse,True,True,True,True,0.15799999528098851,False,True,True,True,0.0486999997519888,True,True,0.11870000162161887,True,False
plant_tri_00285,planted_triangle,48,65,sparse,True,True,True,True,0.20400000357767567,False,True,True,True,0.048999994760379195,True,True,0.1269999993382953,True,False
plant_tri_00286,planted_triangle,45,40,sparse,True,True,True,True,0.1829999964684248,False,True,True,True,0.04430000262800604,True,True,0.11529999756021425,True,False
plant_tri_00287,planted_triangle,57,48,sparse,True,True,True,True,0.20319999748608097,False,True,True,True,0.05750000127591193,True,True,0.13020000187680125,True,False
plant_tri_00288,planted_triangle,31,19,sparse,True,True,True,True,0.14369999553309754,False,True,True,True,0.03239999932702631,True,True,0.10679999832063913,True,False
plant_tri_00289,planted_triangle,54,70,sparse,True,True,True,True,0.21700000070268288,False,True,True,True,0.055500000598840415,True,True,0.1340000017080456,True,False
plant_tri_00290,planted_triangle,54,23,sparse,True,True,True,True,0.15359999815700576,False,True,True,True,0.04920000355923548,True,True,0.10840000322787091,True,False
plant_tri_00291,planted_triangle,33,24,sparse,True,True,True,True,0.1165000066976063,False,True,True,True,0.0335000004270114,True,True,0.10789999942062423,True,False
plant_tri_00292,planted_triangle,37,24,sparse,True,True,True,True,0.12270000297576189,False,True,True,True,0.035899996873922646,True,True,0.1114999977289699,True,False
plant_tri_00293,planted_triangle,28,8,sparse,True,True,True,True,0.08240000170189887,False,True,True,True,0.027599999157246202,True,True,0.10279999696649611,True,False
plant_tri_00294,planted_triangle,42,42,sparse,True,True,True,True,0.17890000162879005,False,True,True,True,0.04130000161239877,True,True,0.1173999989987351,True,False
plant_tri_00295,planted_triangle,59,20,sparse,True,True,True,True,0.16309999773511663,False,True,True,True,0.05239999882178381,True,True,0.10859999747481197,True,False
plant_tri_00296,planted_triangle,34,36,sparse,True,True,True,True,0.16909999976633117,False,True,True,True,0.03740000101970509,True,True,0.11539999832166359,True,False
